ItemKey,SourceId,ItemSetId,ItemId,ProductMasterId,ItemMapSource,VMID,MMID,ItemDesc,VendorDesc,ManufacturerDesc
671028B8-5142-9E7B-78C9-B1D40B86AC2B,NAR,NULL,56233,47,VMID,355S10025,S10025,SCRUB SPNG 2% CHG 70% ALC 4/PK 042322 TINTED CHG ALCOHOL SKIN PREP SPONGE,MEDLINE MEDICAL MART SUPPLIES LIMITED,3M CANADA
BB5E4BD5-290C-522F-B231-E22AC154A5D8,FHA,NULL,440902,47,VMID,355S10025,S10025,SPONGE SOLUPREP TINTED 2% CHG 70% IPA 4 SPONGES SPONGE SOLUPREP TINTED,MEDLINE MEDICAL MART SUPPLIES LIMITED,3M CANADA
3DAC690E-6AF7-9F4F-C027-83EE79340F6D,VCHAPS,SET00,00100852,47,VMID,355S10025,S10025,SPONGE PREPARATION SOLUPREP CHLORHEXIDINE 2% 70% ETOH TINTED 4 SPONGES,LANGLEY FULFILLMENT CENTRE,3M HEALTH CARE
CF718085-3691-299C-DD63-BACF6C33BCA4,PHSAPS,SET00,00091394,47,VMID,355S10025,S10025,SPONGE SOLUPREP TINTED STERILE 2% CHG 70% IPA 4 SPONGES,MEDLINE MEDICAL MART SUPPLIES LIMITED,3M HEALTH CARE
080A956C-659C-759A-087A-8828ED9CC79B,FHA,NULL,491848,48,VMID,355S10208,NULL,SOL ANTISEP MAXI SWABSTICK 2%C CLEAR SOLUTION ANTISEPTIC CLEAR,MEDLINE MEDICAL MART SUPPLIES LIMITED,NULL
30A04235-ECAF-92F3-EF4E-29A90F78D254,NAR,NULL,78794,48,VMID,355S10208,NULL,SWAB STICK MAXI CLEAR SWAB STICK,MEDLINE MEDICAL MART SUPPLIES LIMITED,NULL
62C611B6-A646-D327-D2EE-8F47F5FA9A1A,VCHAPS,SET00,00028153,48,VMID,355S10208,NULL,SOLUTION ANTISEPTIC MAXI SWABSTICK 2%CHG 70% ETOH CLEAR 6IN,LANGLEY FULFILLMENT CENTRE,NULL
8D9A6671-8787-325C-5397-63C49A76EE22,IHA,NULL,172578,48,VMID,355S10208,10208,SWABSTICK LARGE 2% CHG 70% ALCOHOL CLEAR CLEANSER MEDICAL,MEDLINE MEDICAL MART SUPPLIES LIMITED,3M CANADA
62C611B6-A646-D327-D2EE-8F47F5FA9A1A,VCHAPS,SET00,00028153,48,VMID,355S10208,10208,SOLUTION ANTISEPTIC MAXI SWABSTICK 2%CHG 70% ETOH CLEAR 6IN,LANGLEY FULFILLMENT CENTRE,3M HEALTH CARE
30A04235-ECAF-92F3-EF4E-29A90F78D254,NAR,NULL,78794,48,VMID,355S10208,10208,SWAB STICK MAXI CLEAR SWAB STICK,MEDLINE MEDICAL MART SUPPLIES LIMITED,3M CANADA
B8DEBD69-3B56-E001-540B-4064205F2B69,PHSAPS,SET00,00092579,48,VMID,355S10208,3M10208,SOLN ANTISEPTIC MAXI SWABSTICK 2%CHG 70% ETOH CLEAR 6IN,MEDLINE MEDICAL MART SUPPLIES LIMITED,CARDINAL HEALTH
080A956C-659C-759A-087A-8828ED9CC79B,FHA,NULL,491848,48,VMID,355S10208,S10208,SOL ANTISEP MAXI SWABSTICK 2%C CLEAR SOLUTION ANTISEPTIC CLEAR,MEDLINE MEDICAL MART SUPPLIES LIMITED,3M CANADA
6C87E15D-0DE9-FDA1-FECC-27200324A0A0,IHA,NULL,136715,48,VMID,355S10208,S10208,ALCOHOL ISOPROPYL 70% w/2% CHG SKIN PREP CLR LRG SWAB CLEANSER MEDICAL,MEDLINE MEDICAL MART SUPPLIES LIMITED,3M CANADA
389BD154-2612-3034-6C1F-762778BFFF1E,NAR,NULL,60682,49,VMID,47248404040,NULL,SCREW CORTICAL 3.5MM X 40MM SCREW,ZIMMER BIOMET CANADA INC,NULL
72F5B54A-6324-4CA2-E5EA-10776699DE08,IHA,NULL,75640,49,VMID,47248404040,47248404040,"SCREW,CORT,LG,4.0 x 40mm Ti,FIXED ANGLE OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
1A962F59-18C6-849C-DC14-4E4FD8631BBC,FHA,NULL,480488,49,VMID,47248404040,47248404040,SCREW CORTICAL ZNN 4.0X40MM LG TI ZIMMER ZIMMER NATURAL NAIL SCREW,ZIMMER BIOMET CANADA INC,ZIMMER
B6CE1E30-DBBC-183E-763E-97BABD2BDF30,IHA,NULL,132237,49,VMID,47248404040,47248404040,SCREW CORTICAL 4X40MM TI FIXED ANGLE OR ORTHO HARDWARE,ZIMMER BIOMET CANADA INC,ZIMMER
92AFA861-1D0A-4EB0-1D99-D39F5D808C84,VCHAPS,SET00,00098068,49,VMID,47248404040,47248404040,IMPLANT ORTHOPEDIC ZIMMER ZNN SCREW CORTICAL FIXED ANGLE FULLY THREADED 4.0X40MM TITANIUM,ZIMMER BIOMET CANADA INC,ZIMMER
95AD70F3-AE39-CB55-D371-72924C2DF3A8,NAR,NULL,71014,50,VMID,47248404540,NULL,SCREW CORTICAL 4MM X 45MM SCREW,ZIMMER BIOMET CANADA INC,NULL
64407F51-03A6-3A03-63B9-CB1E66EC08B9,FHA,NULL,488662,50,VMID,47248404540,47248404540,SCREW CORTICAL ZNN LG 4.0X45MM TI ZIMMER ZIMMER NATURAL NAIL SCREW,ZIMMER BIOMET CANADA INC,ZIMMER
C115BD47-94CF-2E68-5A1B-C823ED0E4910,IHA,NULL,75642,50,VMID,47248404540,47248404540,SCREW CORT LG 4.0X45MM Ti FIXED ANGLE OR ORTHO HARDWARE,ZIMMER BIOMET CANADA INC,ZIMMER
FB6650BF-824F-3D45-CE94-8B6D9F8B0080,VCHAPS,SET00,00098070,50,VMID,47248404540,47248404540,IMPLANT ORTHOPEDIC ZIMMER ZNN SCREW CORTICAL FIXED ANGLE FULLY THREADED 4.0X45MM TITANIUM,ZIMMER BIOMET CANADA INC,ZIMMER
F12A7DE2-E6CE-6935-EE90-F94E2D1990BE,IHA,NULL,158895,50,VMID,47248404540,47248404540,SCREW CORTICAL LG 4X45MM TI FIXED ANGLE OR ORTHO HARDWARE,ZIMMER BIOMET CANADA INC,ZIMMER
B16BB65B-D25A-AA87-9343-25C14386D76B,IHA,NULL,75646,51,VMID,47248405540,47248405540,"SCREW,CORT,LG,4.0 x 55mm Ti,FIXED ANGLE OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
EC6D75D3-BD77-E93C-50F6-4104A622BA39,FHA,NULL,488670,51,VMID,47248405540,47248405540,SCREW CORTICAL ZNN LG 4.0X55MM TI ZIMMER ZIMMER NATURAL NAIL SCREW,ZIMMER BIOMET CANADA INC,ZIMMER
641D4FED-5DAB-EEA7-3EA2-352A76AB9322,NAR,NULL,88819,51,VMID,47248405540,47248405540,SCREW CORTICAL 4.0MM X 55MM NATRURAL NAIL SYSTEM 47-2484-055-40,ZIMMER BIOMET CANADA INC,ZIMMER
DC977A18-7E9C-7D14-85D7-F96BE5DEA042,VCHAPS,SET00,00098084,51,VMID,47248405540,47248405540,IMPLANT ORTHOPEDIC ZIMMER ZNN SCREW CORTICAL FIXED ANGLE FULLY THREADED 4.0X55MM TITANIUM,ZIMMER BIOMET CANADA INC,ZIMMER
763BAE5A-0C78-72F5-8BB2-4E7947AF116E,NAR,NULL,58727,52,VMID,47248406050,NULL,CORTICAL SCREW RED FIXED ANGLE 3.5MM HEXHEAD 60MMLENGTH 47-2484-060-50,ZIMMER BIOMET CANADA INC,NULL
6209B5E2-3E0F-FF8D-85BB-79E81311F1F4,IHA,NULL,128064,52,VMID,47248406050,47248406050,SCREW CORTICAL LRG 5.0X60MM TI FIXED ANGLE OR ORTHO HARDWARE,ZIMMER BIOMET CANADA INC,ZIMMER
08517692-5F61-4A45-AE2F-F1F21B3B73DA,IHA,NULL,75748,52,VMID,47248406050,47248406050,"SCREW,CORT,LG,5.0 x 60mm Ti,FIXED ANGLE OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
56DAAF60-2791-2ADF-CB23-6F00CA26452E,FHA,NULL,474583,52,VMID,47248406050,47248406050,SCREW CORTICAL 5.0X60MM LG TI SCREW NATURAL NAIL SYS 5.0,ZIMMER BIOMET CANADA INC,ZIMMER
98E80A2D-EC71-0FFF-5A69-A2A0AF7892B7,VCHAPS,SET00,00094376,52,VMID,47248406050,47248406050,IMPLANT ORTHOPEDIC ZIMMER ZNN SCREW FIXED ANGLE FULLY THREADED CORTICAL 5.0X60MM TITANIUM,ZIMMER BIOMET CANADA INC,ZIMMER
0AA29FB8-A1E2-106C-B190-2B2735C84AFF,FHA,NULL,488678,53,VMID,47248406540,47248406540,SCREW CORTICAL ZNN LG 4.0X65MM TI ZIMMER ZIMMER NATURAL NAIL SCREW,ZIMMER BIOMET CANADA INC,ZIMMER
29E713AD-6EEC-F349-CB26-DC66623D883E,IHA,NULL,75651,53,VMID,47248406540,47248406540,"SCREW,CORT,LG,4.0 x 65mm Ti,FIXED ANGLE OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
2FC73030-F2D5-22A8-CD5E-3AA822D73F20,VCHAPS,SET00,00098087,53,VMID,47248406540,47248406540,IMPLANT ORTHOPEDIC ZIMMER ZNN SCREW CORTICAL FIXED ANGLE FULLY THREADED 4.0X65MM TITANIUM,ZIMMER BIOMET CANADA INC,ZIMMER
3159C5D6-13C0-5A3C-1985-C0D79A9214A6,NAR,NULL,86732,54,VMID,47248406550,NULL,SCREW CORTICAL RED 5.0 DIA 3.5MM HEX HEAD 65 MM LENGTH SCREW,ZIMMER BIOMET CANADA INC,NULL
E2AB1B66-4655-6700-32A7-2AA1C99FFA2F,IHA,NULL,75749,54,VMID,47248406550,47248406550,"SCREW,CORT,LG,5.0 x 65mm Ti,FIXED ANGLE OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
20EB573D-F35D-1BB5-E9FD-7092B3B93B94,VCHAPS,SET00,00094377,54,VMID,47248406550,47248406550,IMPLANT ORTHOPEDIC ZIMMER ZNN SCREW FIXED ANGLE FULLY THREADED CORTICAL 5.0X65MM TITANIUM,ZIMMER BIOMET CANADA INC,ZIMMER
7F9B4D89-3ACC-68ED-6E36-3BDCA6629E2B,FHA,NULL,474687,54,VMID,47248406550,47248406550,SCREW CORTICAL ZNN 5.0X65MM LG TI SCREW CORTICAL ZNN 5.0,ZIMMER BIOMET CANADA INC,ZIMMER
2592A8BB-8EA3-6B61-A5B6-37A596688697,IHA,NULL,128398,54,VMID,47248406550,47248406550,SCREW CORT LG 5.0X65MM TI FIXED ANGLE OR ORTHO HARDWARE,ZIMMER BIOMET CANADA INC,ZIMMER
67FB2693-691D-890E-1DDE-82B20BA99FA7,NAR,NULL,60230,55,VMID,47248407050,NULL,SCREW CORTICAL 3.5MMX 70MM SCREW,ZIMMER BIOMET CANADA INC,NULL
2A3F87E9-860C-04D6-FCAE-82FC7A623C58,VCHAPS,SET00,00094378,55,VMID,47248407050,47248407050,IMPLANT ORTHOPEDIC ZIMMER ZNN SCREW FIXED ANGLE FULLY THREADED CORTICAL 5.0X70MM TITANIUM,ZIMMER BIOMET CANADA INC,ZIMMER
CEC36C58-5BBD-5653-1407-73688F76B4F8,FHA,NULL,486683,55,VMID,47248407050,47248407050,SCREW CORTICAL ZNN 5.0X70MM LG TI ZIMMER NATURAL NAIL SCREW CORT,ZIMMER BIOMET CANADA INC,ZIMMER
EF3614B1-822C-CD55-ED70-03DE3612AAC8,IHA,NULL,75750,55,VMID,47248407050,47248407050,"SCREW,CORT,LG,5.0 x 70mm Ti,FIXED ANGLE OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
5CD5ED67-E56A-B90C-BD57-1941CCE39612,IHA,NULL,136361,55,VMID,47248407050,47248407050,SCREW CORTICAL LG 5.0X70MM TI FIXED ANGLE INTERLOCKING OR ORTHO HARDWARE,ZIMMER BIOMET CANADA INC,ZIMMER
8F659B34-152E-A263-33A0-2899EBBCC3DD,VCHAPS,SET00,00098106,56,VMID,47248408540,47248408540,IMPLANT ORTHOPEDIC ZIMMER ZNN SCREW CORTICAL FIXED ANGLE FULLY THREADED 4.0X85MM TITANIUM,ZIMMER BIOMET CANADA INC,ZIMMER
CDA87B2C-DF90-EFB3-76F0-103F247B0C7F,IHA,NULL,75656,56,VMID,47248408540,47248408540,"SCREW,CORT,LG,4.0 x 85mm Ti,FIXED ANGLE OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
F13C2F2F-F59D-CB46-4FF3-1629328148C0,FHA,NULL,488701,56,VMID,47248408540,47248408540,SCREW CORTICAL ZNN LG 4.0X85MM TI ZIMMER ZIMMER NATURAL NAIL SCREW,ZIMMER BIOMET CANADA INC,ZIMMER
683C8B28-7378-DDEB-FC31-648912869633,NAR,NULL,97233,57,VMID,47248408550,NULL,SCREW CORTICAL 3.5MM X 85MM RED NATURAL NAIL SCREW,ZIMMER BIOMET CANADA INC,NULL
A45801A9-E9F8-40F5-6316-34063D6F4EAD,VCHAPS,SET00,00094381,57,VMID,47248408550,47248408550,IMPLANT ORTHOPEDIC ZIMMER ZNN SCREW FIXED ANGLE FULLY THREADED CORTICAL 5.0X85MM TITANIUM,ZIMMER BIOMET CANADA INC,ZIMMER
8C129A44-2964-F1E4-B4A9-6E6A6A9BA76C,FHA,NULL,488707,57,VMID,47248408550,47248408550,SCREW CORTICAL ZNN 5.0X85MM LG TI ZIMMER NATURAL NAIL SCREW CORT,ZIMMER BIOMET CANADA INC,ZIMMER
28AD6EFE-CCB6-FBC7-D180-8972E459A6DF,IHA,NULL,75753,57,VMID,47248408550,47248408550,"SCREW,CORT,LG,5.0 x 85mm Ti,FIXED ANGLE OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
50413285-4F38-E5A4-C85B-846B59D3DC4C,NAR,NULL,64062,58,VMID,47248410560,NULL,SCREW CANCELLOUS 6.0 X 105MM SCREW,ZIMMER BIOMET CANADA INC,NULL
04A248B6-66DE-BF9B-24B3-A27F1C5C0C8E,IHA,NULL,148603,58,VMID,47248410560,47248410560,SCREW CANCELLOUS 6X105MM FIXED ANGLE OR ORTHO HARDWARE,ZIMMER BIOMET CANADA INC,ZIMMER
B8C2BFF0-3886-CA9C-0AA9-A68542E9B538,FHA,NULL,488690,58,VMID,47248410560,47248410560,SCREW CANC ZNN 6.0X105MM FA ZIMMER ZIMMER NATURAL NAIL SCREW,ZIMMER BIOMET CANADA INC,ZIMMER
4456940E-04AC-6B32-04B2-14E69B6C0AC3,IHA,NULL,76042,58,VMID,47248410560,47248410560,"SCREW,CANCELLOUS,6 x 105mm FIXED ANGLE OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
B4F71462-4CF1-C556-2FB1-B7AA6936D979,IHA,NULL,76047,59,VMID,47248412560,47248412560,"SCREW,CANCELLOUS,6 x 125mm FIXED ANGLE OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
E0087B5F-BDE3-3F1C-914B-F0D2D979E358,FHA,NULL,488694,59,VMID,47248412560,47248412560,SCREW CANC ZNN 6.0X125MM FA ZIMMER ZIMMER NATURAL NAIL SCREW,ZIMMER BIOMET CANADA INC,ZIMMER
7DE369DA-222D-5348-BF5E-9D03C8A0A1DA,NAR,NULL,107001,60,VMID,47248511010,NULL,********USE MT#0057426******** SCREW,ZIMMER BIOMET CANADA INC,NULL
2129C5B0-EF2F-6836-4DD0-1A3E15FB78B0,NAR,NULL,58487,60,VMID,47248511010,NULL,SCREW LAG 10.5 MM X 110MM 47-2485-110-10,ZIMMER BIOMET CANADA INC,NULL
FE743146-8958-0948-4F24-882C7D8E7A77,VCHAPS,SET00,00094366,60,VMID,47248511010,47248511010,IMPLANT ORTHOPEDIC ZIMMER ZNN SCREW LAG 10.5X110MM TITANIUM,ZIMMER BIOMET CANADA INC,ZIMMER
DA14B6CC-3B2D-BD58-64AF-8F9E90A40DC3,FHA,NULL,475439,60,VMID,47248511010,47248511010,SCREW LAG TI 10.5X100 ZNN LAG SCREW ZNN 10.5X110,ZIMMER BIOMET CANADA INC,ZIMMER
9C0745E3-575E-EB3D-E682-2A029C428C9C,IHA,NULL,127577,60,VMID,47248511010,47248511010,SCREW LAG TI 10.5X110MM OR ORTHO TRAUMA,ZIMMER BIOMET CANADA INC,ZIMMER
FD083BD6-A2AC-9980-774A-7C30AFD99EBF,IHA,NULL,76540,60,VMID,47248511010,47248511010,"SCREW,LAG,Ti,10.5 x 110mm ZNN OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
57C9CDB3-68E0-D613-F762-7FA88B3FCA34,NAR,NULL,60049,61,VMID,47248700100,NULL,NAIL CAP ANTEGRADE FEMORAL 0MM 47-2487-001-00,ZIMMER BIOMET CANADA INC,NULL
A9DCF76B-A733-4798-3BA7-700AE4B82E9B,IHA,NULL,128400,61,VMID,47248700100,47248700100,CAP NAIL FEMORAL 0MM ANTEGRADE OR ORTHO HARDWARE,ZIMMER BIOMET CANADA INC,ZIMMER
34A2506D-4943-BCD9-95E8-279B1449B455,VCHAPS,SET00,00113555,61,VMID,47248700100,47248700100,IMPLANT ORTHOPEDIC ZIMMER ZNN CAP NAIL FEMORAL ANTEGRADE 0MM TITANIUM,ZIMMER BIOMET CANADA INC,ZIMMER
B72D9698-2798-CAA6-05C3-8422C303A888,FHA,NULL,476217,61,VMID,47248700100,47248700100,CAP NAIL FEMORAL 0 MM ZNN ZIMMER NATURAL NAIL CAP NAIL FEMORAL 0MM ZNN,ZIMMER BIOMET CANADA INC,ZIMMER
63DCF5F9-67BB-9DB4-E752-816EA10317F5,IHA,NULL,76025,61,VMID,47248700100,47248700100,"CAP,NAIL,FEM,0mm ANTEGRADE,Z NAIL OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
026F1983-B5B8-5B32-065E-659C0400711D,IHA,NULL,125708,62,VMID,47248700105,47248700105,CAP NAIL FEMORAL TI 5MM ANTGR OR ORTHO HARDWARE,ZIMMER BIOMET CANADA INC,ZIMMER
05670C6F-71E2-D914-E1DD-CF49EB3D33F1,IHA,NULL,76026,62,VMID,47248700105,47248700105,"CAP,NAIL,FEM,5mm ANTEGRADE,Z NAIL OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
8C7EF7EA-FB65-BEED-B357-D9357C200EEF,VCHAPS,SET00,00119020,62,VMID,47248700105,47248700105,IMPLANT ORTHOPEDIC ZIMMER ZNN CAP NAIL FEMORAL ANTEGRADE 5MM TITANIUM,ZIMMER BIOMET CANADA INC,ZIMMER
5401E933-9653-8B2A-7B27-08B639AA8B18,FHA,NULL,488735,62,VMID,47248700105,47248700105,CAP NAIL FEMORAL 5 MM ZNN ZIMMER NATURAL NAIL CAP NAIL FEMORAL 5MM ZNN,ZIMMER BIOMET CANADA INC,ZIMMER
F9133C83-D269-A833-9FD8-AA8E0B518DF1,NAR,NULL,92952,62,VMID,47248700105,47248700105,NAIL FEMORAL CAP ANTEGRADE 5MM NATURAL NAIL FEMORAL NAIL CAP,ZIMMER BIOMET CANADA INC,ZIMMER
8580DDD5-12EE-8D3F-5643-F27548829BAE,NAR,NULL,60233,63,VMID,47248700505,NULL,NAIL CAP TIBIAL 5MM NAIL,ZIMMER BIOMET CANADA INC,NULL
E7FB5A76-4C98-967E-3E61-EC198E2628AB,VCHAPS,SET00,00094385,63,VMID,47248700505,47248700505,IMPLANT ORTHOPEDIC ZIMMER ZNN CAP NAIL TIBIAL 5MM TITANIUM,ZIMMER BIOMET CANADA INC,ZIMMER
1E5FC5B4-DDCD-5EA9-A9E6-06327C6B8438,IHA,NULL,75758,63,VMID,47248700505,47248700505,"CAP,NAIL,TIBIAL,Ti,5mm OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
D5923E93-D65B-2B71-C0B7-FD373361643D,IHA,NULL,129254,63,VMID,47248700505,47248700505,CAP NAIL TIBIAL TI 5MM OR ORTHO TRAUMA,ZIMMER BIOMET CANADA INC,ZIMMER
BD8C7F76-38E3-93A5-4373-0A5FB25E8840,FHA,NULL,487317,63,VMID,47248700505,47248700505,CAP NAIL TIBIA ZNN 5MM TI ZNN ZIMMER NATURAL NAIL CAP,ZIMMER BIOMET CANADA INC,ZIMMER
83D110C7-AC8F-DEB3-EF92-432D4882870A,NAR,NULL,94837,64,VMID,47248700815,NULL,CAP NAIL FEMORAL 15MM CAP,ZIMMER BIOMET CANADA INC,NULL
C86BBA06-5624-B322-502A-DF406BD44E05,FHA,NULL,522123,64,VMID,47248700815,47248700815,CAP NAIL FEMORAL ZNN 15MM PURPLE RETROGRADE ZNN,ZIMMER BIOMET CANADA INC,ZIMMER
2FF9AC8A-4D31-7BBF-199B-F5C385CE5E8F,IHA,NULL,187425,64,VMID,47248700815,47248700815,CAP NAIL FEMORAL NAIL 15MM RETROGRADE OR ORTHO HARDWARE,ZIMMER BIOMET CANADA INC,ZIMMER
E1508B95-3F89-8183-5EAC-9536D3356298,IHA,NULL,75762,65,VMID,47248800002,47248800002,"WASHER,TITANIUM OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
1366F998-5B88-352F-4D15-6FDF480E5459,NAR,NULL,122259,65,VMID,47248800002,47248800002,WASHER CORTICAL FEMORAL 11MM RETROGRADE WASHER,ZIMMER BIOMET CANADA INC,ZIMMER
0ED061F7-E51D-B672-AD2C-D2F654E8232B,FHA,NULL,488738,65,VMID,47248800002,47248800002,WASHER TITANIUM ZIMMER ZNN WASHER TITANIUM,ZIMMER BIOMET CANADA INC,ZIMMER
7C3A9067-5884-347D-8A11-39A940FC44ED,FHA,NULL,517066,66,VMID,47249003004,47249003004,PIN ANTI-ROTATION STANDARD ANTI ROTATION PIN,ZIMMER BIOMET CANADA INC,ZIMMER
75A0BA27-52EA-329C-9B93-AD5DE794BE42,IHA,NULL,136772,66,VMID,47249003004,47249003004,PIN STD ANTI-ROTATIONAL ST 3MM CEPHALOMEDULLARY NAIL SYSTEM INSTRUMENT ORTHO,ZIMMER BIOMET CANADA INC,ZIMMER
C1817542-058A-5DE5-6EEE-A00A7AA333F3,FHA,NULL,488759,67,VMID,47249226010,47249226010,NAIL FEMORAL ANT 10X26CM RT ANTEGRADE GREATER TROCHANTER NAIL FEMORAL ANTEGRADE GT,ZIMMER BIOMET CANADA INC,ZIMMER
B55988A5-2873-B47F-2B55-4292F6AE1D82,IHA,NULL,75837,67,VMID,47249226010,47249226010,"NAIL,FEM,ANT,RT,10mm x 26cm GREATER TROCHANTER OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
3C092DC3-B375-E288-170C-F2EACDB2F23E,IHA,NULL,75878,68,VMID,47249228013,47249228013,"NAIL,FEM,ANT,RT,13mm x 28cm GREATER TROCHANTER OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
4238474E-108C-9B7A-2A10-7BBDA6224990,FHA,NULL,488778,68,VMID,47249228013,47249228013,NAIL FEMORAL ANT 13X28CM RT ANTEGRADE GREATER TROCHANTER NAIL FEMORAL ANTEGRADE GT,ZIMMER BIOMET CANADA INC,ZIMMER
E9BE647E-DBF0-ADF2-BBAD-A8F45478931D,FHA,NULL,488791,69,VMID,47249228111,47249228111,NAIL FEMORAL ANT 11X28CM LT ANTEGRADE GREATER TROCHANTER NAIL FEMORAL ANTEGRADE GT,ZIMMER BIOMET CANADA INC,ZIMMER
3BD3F18F-75A5-C650-C530-B04E1080F866,IHA,NULL,75959,69,VMID,47249228111,47249228111,"NAIL,FEM,ANT,LT,11mm x 28cm GREATER TROCHANTER OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
5BE6D99D-B3C9-C634-5570-2DCFDEAD6B00,IHA,NULL,75892,70,VMID,47249230014,47249230014,"NAIL,FEM,ANT,RT,14mm x 30cm GREATER TROCHANTER OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
A530A81B-1A9A-F63E-1B89-37345B4C0F9E,FHA,NULL,488809,70,VMID,47249230014,47249230014,NAIL FEMORAL ANT 14X30CM RT ANTEGRADE GREATER TROCHANTER NAIL FEMORAL ANTEGRADE GT,ZIMMER BIOMET CANADA INC,ZIMMER
E48BAC6F-C0AD-1BD5-6816-EDD8305058A8,IHA,NULL,75828,71,VMID,47249234009,47249234009,"NAIL,FEM,ANT,RT,9mm x 34cm GREATER TROCHANTER OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
F3BD5918-C899-9D9D-B1EB-6642B53EE6EA,NAR,NULL,110410,71,VMID,47249234009,47249234009,NAIL FEMORAL ANT 9X34CM RT ANTEGRADE GREATER TROCHANTER NAIL FEMORAL ANTEGRADE GT,ZIMMER BIOMET CANADA INC,ZIMMER
71B9EC55-A4B3-40F7-5EAB-7D0793C955B9,FHA,NULL,488875,71,VMID,47249234009,47249234009,NAIL FEMORAL ANT 9X34CM RT ANTEGRADE GREATER TROCHANTER NAIL FEMORAL ANTEGRADE GT,ZIMMER BIOMET CANADA INC,ZIMMER
3CD7E2EA-AF84-97DB-6268-011FC6F653D5,IHA,NULL,75908,72,VMID,47249234108,47249234108,"NAIL,FEM,ANT,LT,8mm x 34cm GREATER TROCHANTER OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
F46551B0-784F-5B52-EF93-00E8B8DEF04B,FHA,NULL,488886,72,VMID,47249234108,47249234108,NAIL FEMORAL ANT 8X34CM LT ANTEGRADE GREATER TROCHANTER NAIL FEMORAL ANTEGRADE GT,ZIMMER BIOMET CANADA INC,ZIMMER
96A07A6B-4A9A-E83E-23B6-6DE113730CB1,IHA,NULL,75962,73,VMID,47249234111,47249234111,"NAIL,FEM,ANT,LT,11mm x 34cm GREATER TROCHANTER OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
878AEF95-7212-0B9B-3D72-A16AFD6CBAFA,FHA,NULL,488889,73,VMID,47249234111,47249234111,NAIL FEMORAL ANT 11X34CM LT ANTEGRADE GREATER TROCHANTER NAIL FEMORAL ANTEGRADE GT,ZIMMER BIOMET CANADA INC,ZIMMER
2E6955D7-7478-7A64-293F-885FBA927E02,NAR,NULL,110407,73,VMID,47249234111,47249234111,NAIL FEMORAL ANT 11X34CM LT ANTEGRADE GREATER TROCHANTER NAIL FEMORAL ANTEGRADE GT,ZIMMER BIOMET CANADA INC,ZIMMER
E2F18CB3-C078-F3BF-DFF4-762BD51E55C1,NAR,NULL,99983,74,VMID,47249236013,47249236013,NAIL GREATER TROCHANTER GREEN 13MM DIAM 36CM LONG RIGHT IM NAIL,ZIMMER BIOMET CANADA INC,ZIMMER
6FBEEA9E-D668-BF9B-EA91-AF8FF7E4BBCE,IHA,NULL,75882,74,VMID,47249236013,47249236013,"NAIL,FEM,ANT,RT,13mm x 36cm GREATER TROCHANTER OR ORTHO HARDWARE",ZIMMER BIOMET CANADA INC,ZIMMER
81877C3C-A691-DEA0-D348-270750915863,FHA,NULL,488943,74,VMID,47249236013,47249236013,NAIL FEMORAL ANT 13X36CM RT ANTEGRADE GREATER TROCHANTER NAIL FEMORAL ANTEGRADE GT,ZIMMER BIOMET CANADA INC,ZIMMER
F2FB1E26-E54D-BB0D-EDE1-E33E59C7B4F0,VCHAPS,SET00,00126272,74,VMID,47249236013,47249236013,IMPLANT ORTHOPEDIC HIP NATURAL NAIL FEMORAL GREATER TROCHANTER 13MMX36CM RIGHT TITANIUM,ZIMMER BIOMET CANADA INC,ZIMMER
